6	1	35.8134	6.5814	rfp
6	2	41.0128	11.0295	rfp
6	3	52.1237	19.2228	rfp
6	4	53.0545	26.1883	rfp
6	5	34.4154	29.6124	rfp
6	6	5.4497	32.3976	rfp
6	7	2.8017	40.2823	rfp
6	8	19.1515	40.8004	gfp
8	1	16.2673	16.2104	rfp
8	2	64.3495	50.44975	rfp
10	1	78.8665	14.3665	rfp
10	2	48.7430	20.7273	gfp
10	3	60.1570	29.53025	rfp
10	5	22.8975	86.5682	rfp
12	1	22.5652	34.1948	rfp
15	1	17.2341	12.8056	cy5
15	2	50.1944	21.1694	rfp
15	3	41.2960	25.6244	rfp
15	4	26.1362	26.4587	rfp
15	5	57.9722	34.0627	gfp
15	6	16.4604	61.4298	rfp
16	1	21.0639	15.1372	rfp
16	2	12.2611	11.5187	rfp
16	3	32.3882	17.0096	rfp
17	1	24.7450	18.7214	gfp
17	2	18.5322	46.0714	rfp
19	1	36.7480	18.0317	cy5
19	2	31.2706	21.0461	gfp
19	3	6.8325	24.3375	gfp
19	4	29.6921	32.0689	cy5
21	1	85.0939	5.7935	gfp
21	2	85.7548	23.2402	rfp
21	3	74.9507	26.9331	rfp
21	5	35.0687	31.3244	rfp
21	6	61.0864	35.1282	rfp
21	7	76.7034	44.1825	rfp
21	8	112.6883	44.0580	cy5
21	9	30.7906	47.9541	cy5
21	10	19.8077	58.0812	gfp
21	11	23.5306	62.3619	gfp
21	12	26.1126	68.8116	rfp
21	13	32.3614	68.3055	rfp
21	15	5.5238	84.9498	rfp
21	17	37.7551	98.6228	rfp
22	1	18.1922	4.8058	rfp
23	1	44.3395	5.9536	rfp
23	2	7.29925	14.4480	rfp
23	3	44.6687	23.2150	rfp
23	4	22.0698	39.1515	rfp
23	5	28.9211	39.6456	rfp
23	6	35.5663	40.2030	rfp
26	1	17.5447	17.9377	gfp
26	2	10.7825	24.8933	gfp
26	3	30.6856	29.5593	rfp
26	4	15.4453	32.1855	gfp
26	5	23.8833	34.3371	gfp
26	6	44.9448	34.3096	rfp
26	7	13.6134	43.4398	rfp
26	8	36.6425	45.72405	rfp
28	1	22.1373	83.4526	rfp
28	2	17.3328	98.6028	rfp
28	3	90.4119	100.7056	rfp
28	5	114.6860	131.7288	rfp
28	6	148.5318	210.5104	rfp
28	7	112.8274	214.1453	rfp
29	1	74.7881	38.5547	rfp
29	2	45.064	52.3095	rfp
29	3	76.2495	52.4629	rfp
29	4	41.5001	59.6420	rfp
29	5	30.2036	60.5655	rfp
29	7	59.9752	86.5180	gfp
32	1	25.6804	42.2185	gfp
32	2	51.2155	55.2591	rfp
34	1	52.7709	46.6811	gfp
37	1	16.6744	9.3525	rfp
37	2	34.3044	47.0611	rfp
37	3	28.8550	58.5250	rfp
38	1	27.9520	3.9814	rfp
38	2	14.9946	9.4437	rfp
39	1	46.4136	102.4545	rfp
39	2	61.43625	104.4032	cy5
40	1	10.0218	19.8307	gfp
43	1	28.8177	8.6077	rfp
43	2	55.7331	14.0372	gfp
43	3	64.3640	16.4164	rfp
43	4	50.9813	20.0871	gfp
43	5	70.7746	30.9996	rfp
43	6	60.4433	30.7393	gfp
43	7	18.7050	38.4809	gfp
43	8	65.1567	41.1275	rfp
43	9	16.6477	46.1397	gfp
43	10	58.2343	49.5913	gfp
43	11	63.3214	58.6774	gfp
43	12	6.4670	60.5248	rfp
43	13	8.8593	68.0949	rfp
45	1	58.0310	56.8643	rfp
47	1	43.515	9.8625	rfp
47	2	45.8681	34.2323	rfp
47	3	22.9428	34.7564	gfp
47	4	35.2098	53.6998	gfp
47	5	28.4875	58.3838	rfp
48	1	45.2614	10.5135	rfp
48	2	35.9631	16.4301	gfp
48	3	17.2853	21.2218	gfp
48	4	28.1573	42.1016	cy5
48	5	67.4377	58.2904	rfp
48	6	8.1617	74.5637	rfp
48	7	26.7386	82.9018	rfp
48	8	53.8476	82.8726	rfp
49	1	94.7867	57.6483	rfp
49	2	4.0888	78.8167	rfp
49	3	8.6542	112.9987	gfp
50	1	3.9079	4.4676	gfp
54	1	9.1821	26.8892	gfp
54	2	140.8293	45.4209	rfp
54	3	107.8099	48.1410	rfp
54	4	134.1393	55.7774	gfp
54	5	50.85825	55.513	rfp
54	6	148.5177	61.5201	gfp
54	7	155.1003	63.3991	rfp
54	8	39.6797	64.9320	rfp
54	9	51.5408	66.7838	gfp
54	10	140.1702	68.1296	gfp
54	11	127.2681	73.5738	rfp
54	12	57.2467	72.8205	gfp
54	13	100.3871	75.7875	rfp
54	14	124.7223	81.7629	gfp
54	15	82.5729	87.4362	rfp
54	16	63.468	89.1906	gfp
54	17	165.9468	89.4029	rfp
54	18	97.4411	95.7518	rfp
54	19	158.3535	106.9404	rfp
54	21	122.13075	107.7795	gfp
54	22	91.0627	120.7890	rfp
54	23	76.6696	126.0406	rfp
54	24	147.5650	127.6187	rfp
54	25	68.5721	134.4309	rfp
54	26	98.3017	133.9105	rfp
54	29	138.1749	141.3345	rfp
54	30	111.2047	149.9914	cy5
54	31	76.9777	154.0168	rfp
54	32	91.7308	171.1748	rfp
55	1	29.7345	9.2000	rfp
55	2	36.3959	9.2826	rfp
55	3	67.8716	10.1245	gfp
55	4	49.6189	10.5964	rfp
55	5	80.1164	11.1387	rfp
55	6	17.3009	12.1905	rfp
55	7	63.8607	19.0954	gfp
55	8	89.2250	21.3356	rfp
55	9	9.83625	20.8068	rfp
55	10	27.3763	20.7016	gfp
55	11	80.2264	22.0689	rfp
55	12	35.4809	21.3143	gfp
55	13	21.8839	31.0911	rfp
55	14	31.9736	30.9416	rfp
55	15	67.0375	33.5775	gfp
55	16	6.7159	31.8596	rfp
55	17	46.8016	35.1655	rfp
55	18	18.8399	36.5832	rfp
55	19	85.8887	36.9032	rfp
55	20	37.3618	40.4682	rfp
55	21	60.4187	42.3587	rfp
55	22	85.1994	43.9109	rfp
55	23	12.7150	46.8788	rfp
55	24	74.4479	47.4273	rfp
55	25	47.4012	52.9620	rfp
55	26	28.9484	52.5675	rfp
55	27	18.2046	52.8122	rfp
55	28	29.1444	75.8950	rfp
55	29	35.95875	79.5057	gfp
55	30	50.8511	86.6541	rfp
55	31	41.4167	88.3923	rfp
55	33	80.8369	103.5778	rfp
55	34	76.1878	107.1923	rfp
55	35	68.6346	108.8644	rfp
55	36	56.2569	112.4923	rfp
56	1	24.7753	15.8270	gfp
57	1	6.9484	18.6561	gfp
60	1	23.0326	7.7554	gfp
61	1	66.1711	8.1295	rfp
61	2	78.045	10.7142	rfp
61	3	50.3437	15.3500	rfp
61	4	54.2313	23.22	gfp
61	5	96.1259	24.8995	rfp
61	6	106.7814	28.1865	gfp
61	7	69.144	32.9488	rfp
61	8	123.1263	36.2205	rfp
61	9	40.1908	36.4790	rfp
61	11	87.1427	38.7040	gfp
61	13	92.2284	59.8205	gfp
61	14	69.9523	63.1495	cy5
61	15	108.0865	74.1138	rfp
61	16	2.9541	76.0326	rfp
61	17	99.1906	77.8977	gfp
61	18	56.8406	82.3035	gfp
61	19	8.9318	85.9056	rfp
63	1	19.9684	10.7253	gfp
63	2	26.1700	16.9771	gfp
63	3	9.4549	16.7137	gfp
63	4	8.0733	24.45625	gfp
63	5	21.9117	26.5119	gfp
63	6	21.7756	34.4666	gfp
65	1	101.5780	14.99625	rfp
65	2	101.3553	27.1545	gfp
65	3	164.6505	28.6943	gfp
65	5	158.1352	31.4458	gfp
65	6	150.1345	31.3599	gfp
65	7	115.4600	36.4723	gfp
65	8	91.2675	38.6144	rfp
