1	1	29.8394	6.9037	cy5
1	2	18.5917	8.2891	gfp
1	3	36.2416	9.6591	gfp
1	4	24.0306	11.7582	gfp
1	5	7.6738	14.2562	rfp
1	6	37.1821	16.2755	gfp
1	7	14.3712	17.7436	cy5
1	8	28.1889	19.72625	gfp
1	9	18.4912	23.8034	gfp
1	10	42.5930	25.8384	gfp
1	11	34.8618	28.9024	gfp
1	12	13.5349	30.1437	rfp
1	13	20.1703	30.8128	rfp
1	14	29.0086	30.9108	gfp
1	15	47.5529	34.3621	rfp
2	1	10.5641	9.3786	cy5
2	2	5.1909	11.9060	gfp
3	1	26.9064	4.4952	gfp
3	2	32.4035	10.3667	gfp
3	3	20.7314	12.26575	rfp
3	4	50.1718	11.7789	rfp
3	5	52.3755	19.1805	gfp
3	6	34.0151	18.8264	cy5
3	7	40.8360	19.3734	gfp
3	8	23.9566	19.8397	rfp
3	9	44.0128	24.5779	gfp
3	10	22.1741	26.0528	gfp
3	11	30.8501	30.4836	rfp
3	12	24.8992	31.0712	rfp
3	13	50.79375	33.1343	gfp
3	14	16.2244	33.3872	gfp
3	15	7.0878	34.8587	rfp
3	16	34.4882	36.9431	gfp
3	17	32.8909	42.9660	gfp
3	18	19.6473	54.5926	cy5
3	19	38.8075	48.3443	gfp
3	20	32.4573	49.9069	gfp
3	21	35.7567	56.4375	gfp
3	22	5.9384	56.7822	gfp
3	23	44.9619	57.0377	gfp
3	24	9.5312	62.6777	gfp
3	25	42.3993	62.9179	gfp
3	26	17.5561	64.2783	cy5
3	27	32.6325	66.45	cy5
3	28	47.1084	67.3184	cy5
3	29	40.1967	72.9043	cy5
4	1	31.5214	5.5422	gfp
4	2	38.9378	15.1245	gfp
4	3	23.2046	14.7045	gfp
4	4	14.8317	15.0977	gfp
4	5	13.3631	22.5667	gfp
4	6	20.2656	23.5647	gfp
4	7	35.9555	23.1608	gfp
4	8	42.3715	23.7740	rfp
4	9	27.1453	24.8233	gfp
4	10	9.2635	28.4134	gfp
4	11	33.1177	30.0770	gfp
4	12	17.6488	32.5725	gfp
4	13	23.8334	34.4759	gfp
4	14	29.8917	35.6665	gfp
5	1	44.0735	10.2064	rfp
5	2	31.2205	13.7000	gfp
5	3	48.4278	15.0402	rfp
5	4	40.7412	19.1277	gfp
5	5	11.9117	19.6725	rfp
5	6	53.3682	19.5984	rfp
5	7	62.3850	21.0600	rfp
5	8	31.4322	22.9781	gfp
5	9	8.5059	25.1066	rfp
5	10	53.2654	27.9847	rfp
5	11	30.4246	30.8003	rfp
5	12	39.0068	30.5903	rfp
5	13	13.1712	31.3705	gfp
5	14	66.1894	31.6731	rfp
5	15	41.9225	36.9225	gfp
5	16	11.2606	37.1748	gfp
5	17	66.1672	36.9344	rfp
5	18	51.0542	39.82875	gfp
5	19	61.2628	43.4949	rfp
5	20	9.2501	42.1554	rfp
5	21	55.2262	45.0949	gfp
5	22	47.9871	46.1829	gfp
5	23	22.5998	47.2487	cy5
5	24	12.0354	47.5036	rfp
5	26	49.1312	53.6351	gfp
5	27	21.4182	60.8333	cy5
5	28	41.2379	61.5274	gfp
5	29	28.2844	61.06	gfp
5	30	54.6619	61.6555	gfp
5	31	15.6559	66.4643	cy5
5	32	35.7908	67.0195	rfp
5	33	49.5981	67.3599	cy5
5	34	21.1496	72.8185	rfp
5	35	29.3057	71.4875	rfp
5	36	42.1969	72.6890	cy5
5	37	14.2681	75.3733	rfp
5	38	7.7152	75.9612	rfp
5	39	27.9098	80.1302	rfp
5	40	20.8211	82.1226	rfp
5	41	35.4502	82.1507	rfp
5	42	15.0315	85.3958	gfp
6	1	18.2627	5.1047	rfp
6	2	9.1875	6.5850	rfp
6	3	27.8010	11.0016	rfp
6	4	11.9685	14.5097	gfp
6	5	21.2067	20.3544	gfp
6	6	11.9844	24.7213	rfp
6	7	24.8210	28.8522	gfp
7	1	13.0974	11.5771	gfp
7	2	19.8614	13.5027	gfp
7	3	29.7529	14.7613	gfp
7	4	37.5123	17.2184	gfp
7	5	25.0849	22.4114	gfp
7	6	17.5001	25.7703	gfp
7	7	49.1028	28.3190	rfp
7	8	26.6778	32.2752	gfp
7	9	41.9750	34.5711	gfp
7	10	53.9496	36.4030	gfp
7	11	32.7047	38.2083	gfp
7	12	8.9000	39.5616	gfp
7	13	21.1495	40.4293	gfp
7	14	45.2864	40.2009	gfp
7	15	57.0332	46.6371	gfp
7	16	13.01825	45.795	gfp
7	17	48.3406	46.2365	gfp
7	18	37.335	46.4250	gfp
7	19	20.2710	50.3200	gfp
7	20	46.0133	54.3136	gfp
7	21	6.8763	56.0594	rfp
7	22	32.1128	58.7430	gfp
8	1	16.8196	4.6887	rfp
8	2	7.4829	8.2027	rfp
8	3	5.9679	15.8158	rfp
9	1	6.2788	7.1706	gfp
9	2	13.4234	9.6803	gfp
9	3	19.81225	18.1191	gfp
10	1	14.8958	7.5951	rfp
10	2	8.1712	14.7154	rfp
11	1	27.6316	8.6223	rfp
12	1	62.1393	6.7872	gfp
12	2	68.7237	13.1081	gfp
12	3	56.7855	14.3937	gfp
12	4	77.4396	20.2949	gfp
12	5	55.4064	24.5692	gfp
12	6	71.2872	26.6209	gfp
12	7	79.2977	27.2360	rfp
12	8	62.2271	27.7888	gfp
12	9	45.1583	28.8679	rfp
12	10	55.4935	38.4576	gfp
12	11	71.7609	34.9810	rfp
12	12	46.1036	35.4993	gfp
12	13	67.1455	41.1893	gfp
12	14	46.1175	49.2135	rfp
12	15	4.8375	52.3476	rfp
12	17	10.0292	57.5055	rfp
13	1	11.7823	4.3250	cy5
13	2	5.6283	9.3702	cy5
13	3	15.3519	10.2891	cy5
14	1	37.8973	6.106	gfp
14	2	10.0097	12.4923	gfp
14	3	52.6272	12.6253	cy5
14	4	39.9255	13.4922	gfp
14	5	9.1321	18.2764	cy5
14	6	21.3474	17.8623	cy5
14	7	34.4621	18.2462	gfp
14	8	62.4170	25.7841	cy5
14	9	5.8570	25.0406	cy5
14	10	49.8993	34.4425	gfp
14	11	64.9378	35.2935	cy5
14	12	46.3357	41.5740	gfp
14	13	60.1486	44.5330	gfp
14	14	68.8240	44.7148	cy5
14	15	52.4416	46.8569	gfp
15	1	49.3886	8.2049	rfp
15	2	24.3939	6.0501	gfp
15	5	32.8855	13.9149	gfp
15	6	21.0744	24.1846	gfp
15	7	7.1463	39.9680	rfp
16	1	8.4527	10.9610	gfp
16	2	20.2862	15.6397	gfp
16	3	31.6903	14.4828	gfp
16	4	38.4454	17.0416	rfp
16	5	10.0918	17.7325	gfp
16	6	43.2871	26.4678	rfp
16	8	37.4756	41.8266	rfp
16	9	49.0587	43.7439	rfp
17	1	11.7687	9.2706	gfp
18	1	44.1641	7.0766	rfp
18	2	50.8217	9.2063	gfp
18	3	24.0597	18.2973	gfp
18	4	59.77	14.1900	gfp
18	5	53.6855	14.67375	gfp
18	6	32.3599	17.2684	gfp
18	7	65.8216	16.8775	rfp
18	8	55.5838	21.7276	gfp
18	9	16.3098	21.9264	gfp
18	10	68.0475	21.6075	rfp
18	11	50.0295	26.6784	gfp
18	12	26.0193	27.7565	gfp
18	13	10.7285	28.0661	rfp
18	14	66.6016	27.7102	gfp
18	15	32.4251	27.8364	gfp
18	16	60.3421	28.6679	gfp
18	17	37.5731	31.9958	gfp
18	18	16.2987	33.6751	rfp
18	19	48.44982	35.63754	gfp
18	20	55.2269	34.5273	gfp
18	21	64.4222	34.2517	gfp
18	22	38.4023	38.3444	gfp
18	23	62.5240	41.4891	rfp
18	24	21.1421	49.0322	cy5
