1	2	31.9484	6.7390	cy5
1	5	23.7840	14.4235	cy5
1	6	41.4164	10.8162	cy5
1	7	34.7383	15.7788	cy5
1	13	23.2558	26.3256	cy5
1	15	43.5288	30.4545	gfp
1	17	54.2422	34.0549	gfp
1	19	9.8050	48.5820	gfp
1	22	53.664	60.8163	cy5
2	1	128.613	8.127	cy5
2	2	119.4325	15.4479	cy5
2	3	126.5624	19.7772	cy5
2	4	117.2671	28.0370	cy5
2	5	128.7176	28.6369	cy5
2	6	124.00125	36.0244	cy5
2	7	116.9037	42.3908	cy5
2	8	121.7065	47.8623	cy5
2	9	112.8816	53.7654	cy5
2	10	188.3982	60.1330	cy5
2	12	117.1698	69.1138	cy5
2	13	128.2357	65.9181	cy5
2	14	170.3875	67.295	rfp
2	15	108.1595	70.1830	cy5
2	17	150.3743	75.7677	cy5
2	18	96.6751	78.4392	cy5
2	19	110.0387	77.1492	cy5
2	20	121.5617	78.2843	cy5
2	21	74.9886	79.1190	cy5
2	23	67.3226	83.2642	cy5
2	24	85.1615	86.4982	cy5
2	25	41.0062	82.8947	cy5
2	27	165.4425	85.8811	cy5
2	28	176.8727	88.7404	cy5
2	30	41.3749	89.4198	cy5
2	32	15.66375	90.57	cy5
2	33	56.8893	92.2104	cy5
2	34	128.3699	89.3623	cy5
2	35	67.5692	92.2169	cy5
2	36	30.7665	96.9737	cy5
2	37	111.0475	96.8747	cy5
2	38	87.075	100.5419	cy5
2	39	13.0122	98.7761	cy5
2	40	66.7325	101.4175	cy5
2	42	7.2314	101.3766	cy5
2	44	120.4653	106.0852	cy5
2	46	156.2260	104.3462	cy5
2	48	13.7276	109.8482	cy5
2	50	85.4625	110.8745	cy5
2	52	55.0409	112.4964	cy5
2	53	102.3858	113.8848	cy5
2	55	38.7531	114.6508	cy5
2	56	92.3436	115.8711	cy5
2	57	111.5969	116.7277	cy5
2	58	122.6490	120.0818	cy5
2	59	47.5393	123.4117	cy5
2	60	22.7310	122.4286	cy5
2	61	63.2703	121.9338	cy5
2	62	96.9036	122.8520	cy5
2	63	104.2725	127.0175	cy5
2	64	117.3219	126.1153	cy5
2	65	34.7522	127.7730	cy5
2	66	113.7964	135.5012	cy5
3	1	16.0605	12.6528	gfp
3	2	18.7279	20.0179	gfp
3	3	11.3821	19.4575	gfp
4	1	15.1944	10.7991	cy5
4	3	23.7452	22.0820	cy5
4	4	23.3688	30.1413	cy5
