1	1	53.4435	3.5860	gfp
1	3	60.6629	12.0510	gfp
1	4	5.8778	15.1783	gfp
1	5	29.6539	15.6574	gfp
1	6	52.5524	18.3433	gfp
1	7	74.5140	17.7871	rfp
1	8	88.9846	20.0638	gfp
1	9	99.9039	27.2813	gfp
2	1	24.3280	13.8100	gfp
2	2	8.6200	16.9722	gfp
2	3	14.1931	24.2125	gfp
3	1	42.2265	15.3673	rfp
3	2	5.0651	30.2834	cy5
3	3	35.8993	32.0681	gfp
3	4	17.2148	35.3897	rfp
3	5	43.0740	37.6417	gfp
3	6	7.9613	42.1387	gfp
3	7	34.5155	42.0405	gfp
3	8	19.8460	48.0258	gfp
3	9	25.6293	56.9924	gfp
3	10	40.0461	58.4076	gfp
3	11	13.2347	61.7151	gfp
3	12	25.1424	73.2745	gfp
4	1	5.7779	4.7531	gfp
4	2	13.6392	5.8535	gfp
4	3	11.3047	12.5087	gfp
5	1	101.4507	11.9130	rfp
5	2	124.1341	17.8934	rfp
5	3	168.9643	16.4703	rfp
5	4	157.8755	18.9908	rfp
5	5	98.2493	25.9641	rfp
5	6	108.5178	23.1720	rfp
5	7	127.1008	25.3444	rfp
5	8	68.5365	27.5581	gfp
5	9	110.9810	28.9136	rfp
5	10	101.91	32.5561	rfp
5	11	62.3869	35.5953	rfp
5	12	146.5309	36.1150	gfp
5	13	126.8807	38.3117	rfp
5	14	157.1154	39.1093	cy5
5	15	108.0314	38.7522	gfp
5	16	140.1880	42.6345	rfp
5	17	66.1209	41.1837	gfp
5	18	99.6122	42.4974	gfp
5	19	177.0264	41.7420	rfp
5	20	85.5607	42.8364	gfp
5	21	150.8122	45.4291	gfp
5	22	127.3261	46.5475	gfp
5	23	92.7459	47.6612	gfp
5	24	168.2341	47.4478	gfp
5	25	68.7209	49.6873	gfp
5	26	61.1436	49.7606	gfp
5	27	135.0699	50.4713	rfp
5	28	157.1410	49.8585	gfp
5	29	211.4693	51.4337	rfp
5	30	167.1535	54.8698	gfp
5	31	158.2317	56.7738	gfp
5	32	77.8733	56.6260	cy5
5	33	63.0165	57.4012	gfp
5	34	139.9444	57.3570	rfp
5	35	109.0614	59.8318	rfp
5	36	150.3419	60.3303	rfp
5	37	170.3817	63.04875	gfp
5	38	103.0959	63.9693	rfp
5	39	62.1975	63.4800	gfp
5	40	55.3473	67.9162	rfp
5	41	188.5041	70.7209	rfp
5	42	96.5307	69.33105	rfp
5	43	122.7222	70.8655	gfp
5	44	87.7361	71.06825	gfp
5	45	75.2366	70.8291	rfp
5	46	114.9751	74.1481	gfp
5	47	222.8045	72.2443	rfp
5	48	215.1454	74.9654	rfp
5	49	82.7569	76.7173	rfp
5	50	167.7479	77.4862	rfp
5	51	174.7711	77.2089	gfp
5	52	136.2080	79.7071	rfp
5	53	93.3278	82.3894	gfp
5	54	123.2939	81.2915	gfp
5	55	146.8917	80.9896	rfp
5	56	161.1778	84.5287	gfp
5	57	178.4045	82.4484	rfp
5	58	37.6232	86.5776	gfp
5	59	80.0445	86.7525	gfp
5	60	145.4759	88.0709	rfp
5	61	21.7365	88.6332	gfp
5	62	171.1745	89.2351	rfp
5	63	37.0391	93.0332	gfp
5	64	20.8393	96.9348	rfp
5	65	83.1354	94.7707	gfp
5	66	57.5555	96.6425	rfp
5	68	72.6533	98.4715	gfp
5	69	116.4922	100.7229	rfp
5	70	46.4139	98.5775	gfp
5	71	62.8069	100.5474	gfp
5	72	28.5878	100.9712	gfp
5	73	85.2089	103.1133	gfp
5	74	95.9668	102.5294	gfp
5	75	57.5479	105.7269	rfp
5	76	66.0245	105.9461	rfp
5	77	44.9397	109.9094	gfp
5	79	44.1868	119.3228	gfp
5	81	110.8069	122.4583	rfp
6	1	18.0027	11.2754	gfp
6	2	9.7864	13.9730	gfp
6	3	33.2266	14.7487	gfp
6	4	41.2064	14.7728	gfp
6	5	18.4728	18.0084	gfp
7	1	38.2327	4.8770	gfp
7	2	14.6511	15.5971	gfp
7	4	53.8306	20.28525	gfp
7	5	47.1765	20.5004	gfp
7	10	20.4240	36.5845	gfp
7	11	37.1129	41.1759	gfp
7	12	61.2192	42.6258	gfp
7	13	27.7397	48.0051	gfp
7	14	21.8814	57.9661	gfp
8	1	4.9510	16.125	gfp
9	1	27.5226	12.3573	gfp
9	2	13.3632	20.8100	gfp
9	3	32.3059	27.4727	gfp
9	4	42.0659	31.1201	gfp
9	5	80.5859	31.3020	gfp
9	6	87.5104	32.02425	rfp
9	7	23.5425	32.6724	gfp
9	8	35.2832	34.9869	gfp
9	9	51.9030	35.475	gfp
9	10	85.7443	39.8572	gfp
9	11	75.0518	43.1545	gfp
9	12	53.0001	46.3377	rfp
9	13	62.5761	45.6727	gfp
9	14	90.2304	48.3181	gfp
9	15	67.0964	51.1846	gfp
9	16	25.7005	57.8420	gfp
9	17	40.6180	60.7997	gfp
9	18	52.9341	67.0630	gfp
10	1	41.4348	9.8943	rfp
10	2	80.1377	13.4303	gfp
10	3	37.3025	14.5333	gfp
10	4	25.3417	16.2099	rfp
10	5	73.7221	17.3244	gfp
10	6	90.1946	19.1616	gfp
10	7	38.1365	25.1312	gfp
10	8	68.5731	24.6334	gfp
10	9	95.0013	25.3342	rfp
10	10	78.1134	25.9205	rfp
10	11	26.8267	29.6108	gfp
10	12	64.4294	31.8231	gfp
10	13	32.9799	33.1043	gfp
10	14	96.7383	34.3132	rfp
10	15	103.3053	36.4425	gfp
10	16	109.8311	35.2143	rfp
10	17	39.9394	36.9547	gfp
10	18	61.0204	40.2616	gfp
10	19	109.5835	41.4182	gfp
10	20	10.8737	43.3671	rfp
10	21	100.1552	45.9373	rfp
10	22	117.3863	46.7845	gfp
10	23	31.7953	48.7135	gfp
10	24	15.9204	47.8028	gfp
10	25	54.8617	48.3546	gfp
10	26	8.4268	52.3764	rfp
10	27	21.0204	54.7216	gfp
10	28	125.2394	53.05125	gfp
10	29	101.8842	53.2899	gfp
10	30	41.5583	54.0696	rfp
10	31	112.9347	54.2994	cy5
10	32	69.8285	56.4664	gfp
10	33	45.0809	58.6259	rfp
10	34	55.5161	57.5432	cy5
10	35	17.9157	63.7277	gfp
10	36	8.9551	65.6108	gfp
10	37	92.5644	66.9153	rfp
10	38	55.7124	70.0588	gfp
10	39	130.4190	67.7823	gfp
10	40	110.4088	67.9811	gfp
10	41	138.7607	68.9293	gfp
10	42	76.9142	70.1376	gfp
10	43	115.8508	71.5364	gfp
10	44	8.0400	72.42	gfp
10	45	86.0990	72.5286	gfp
10	47	101.7864	74.80925	rfp
10	48	14.8679	75.8796	gfp
10	49	42.5608	77.7225	gfp
10	50	117.4995	80.3380	gfp
10	51	79.7792	81.3674	gfp
